customer_id,age,gender,country,product_id,product_category,price,discount,payment_type,quantity,order_date,shipping_days,device_type,referral_source,session_duration,clicks,returned,rating,review_length,churn
24100,34,Male,USA,9381,Home,977.52,26.39,PayPal,1,2022-08-12,9,Mobile,Direct,827,33,0,5,96,0
24101,54,Male,Germany,2055,Electronics,537.24,33.24,PayPal,4,2023-04-05,2,Desktop,Google,592,43,0,1,413,1
24102,31,Female,Australia,2954,Home,430.32,7.57,UPI,1,2023-06-05,1,Mobile,Email,305,18,0,2,249,1
24103,56,Male,India,9014,Books,239.67,20.07,UPI,1,2022-12-20,9,Desktop,Instagram,294,9,0,5,324,0
24104,58,Other,Germany,8152,Beauty,441.29,43.13,PayPal,1,2023-07-23,2,Mobile,Email,749,9,0,4,54,0
24105,45,Female,India,4605,Beauty,943.61,28.43,Debit Card,1,2023-03-27,1,Desktop,Google,188,27,0,5,124,0
24106,48,Female,Germany,6946,Sports,96.54,28.56,UPI,3,2022-11-17,7,Desktop,Email,506,4,0,4,265,0
24107,34,Other,UK,1813,Books,381.22,12.09,Credit Card,3,2022-05-18,3,Desktop,Facebook,469,40,0,2,495,0
24108,52,Male,USA,7750,Clothing,819.13,8.28,Debit Card,1,2022-06-06,5,Desktop,Google,59,47,0,2,319,1
24109,57,Male,Germany,8688,Sports,748.96,17.89,Cash,4,2022-05-17,1,Tablet,Facebook,831,24,0,4,340,0
24110,39,Other,Australia,2218,Books,578.78,31.66,Cash,2,2022-08-25,5,Mobile,Google,912,18,0,2,298,0
24111,62,Other,Canada,5593,Electronics,782.35,18.6,Credit Card,2,2022-11-15,4,Tablet,Instagram,353,11,1,3,57,0
24112,65,Other,UK,2219,Books,728.82,19.24,UPI,4,2023-04-26,1,Tablet,Email,32,18,1,1,208,1
24113,46,Other,Germany,3379,Sports,627.88,45.32,Cash,3,2023-08-16,3,Desktop,Direct,836,38,0,2,369,0
24114,27,Male,UK,3010,Home,650.65,24.56,Credit Card,1,2023-12-15,2,Desktop,Email,776,38,0,1,51,0
24115,35,Male,Canada,3296,Clothing,348.38,22.23,UPI,2,2023-06-23,5,Desktop,Google,929,2,0,4,450,0
24116,52,Other,Australia,7171,Beauty,581.26,11.72,Credit Card,4,2023-01-04,5,Desktop,Email,602,10,0,5,309,0
24117,61,Other,UK,2239,Beauty,240.8,39.3,PayPal,1,2023-02-23,6,Tablet,Instagram,935,33,0,2,188,0
24118,33,Female,UK,7635,Sports,929.48,3.76,Credit Card,2,2022-09-10,4,Mobile,Direct,140,24,1,5,65,0
24119,67,Female,Germany,9597,Clothing,492.21,35.59,Debit Card,1,2023-03-30,8,Tablet,Instagram,406,36,0,1,260,0
24120,66,Male,UK,3532,Books,705.25,34.68,Debit Card,1,2022-07-08,7,Desktop,Instagram,188,42,0,2,469,0
24121,24,Female,Australia,2121,Beauty,44.59,1.07,PayPal,3,2022-05-09,7,Tablet,Facebook,162,7,0,2,275,0
24122,47,Female,Germany,7554,Beauty,643.75,45.31,UPI,1,2023-09-01,4,Desktop,Facebook,442,2,0,5,256,0
24123,36,Female,USA,9564,Electronics,617.47,2.9,UPI,1,2022-01-23,9,Desktop,Facebook,600,17,0,5,118,1
24124,40,Male,Canada,6067,Beauty,335.7,38.74,Cash,4,2022-08-27,4,Desktop,Facebook,910,42,0,3,488,0
24125,25,Female,Australia,5241,Books,901.68,31.04,Credit Card,2,2023-09-17,8,Mobile,Facebook,681,31,0,5,326,0
24126,34,Other,Australia,5833,Home,891.11,18.3,PayPal,3,2023-03-12,9,Tablet,Facebook,711,1,0,4,168,0
24127,38,Male,India,7005,Sports,238.4,26.39,PayPal,1,2022-05-08,6,Tablet,Email,620,22,0,3,95,0
24128,43,Female,Canada,8963,Books,747.96,19.94,UPI,1,2022-12-02,7,Mobile,Facebook,551,48,0,2,326,0
24129,45,Male,UK,4904,Clothing,174.8,37.99,Cash,4,2023-04-15,2,Desktop,Instagram,821,5,0,2,305,0
24130,56,Female,Australia,1338,Home,759.66,6.08,Credit Card,2,2023-05-27,5,Tablet,Direct,60,20,0,3,216,0
24131,50,Male,Germany,3705,Electronics,441.39,38.13,PayPal,2,2022-05-16,4,Mobile,Direct,578,27,1,4,318,0
24132,57,Other,India,5325,Electronics,978.42,32.84,Credit Card,3,2022-01-30,9,Mobile,Google,676,11,0,4,259,0
24133,36,Female,India,4504,Electronics,536.0,27.01,UPI,3,2022-09-23,5,Tablet,Instagram,401,33,0,4,78,1
24134,46,Female,Australia,2117,Books,443.38,16.91,PayPal,4,2022-01-01,9,Mobile,Instagram,697,39,0,1,408,0
24135,37,Male,UK,4699,Home,446.61,43.24,UPI,1,2023-03-11,7,Tablet,Direct,995,11,0,1,413,0
24136,37,Other,Australia,7352,Clothing,542.75,37.99,Cash,3,2022-04-08,3,Mobile,Google,865,13,0,1,82,0
24137,27,Female,India,8179,Clothing,93.34,33.98,PayPal,4,2022-01-09,1,Mobile,Direct,807,27,1,4,138,0
24138,29,Other,Germany,2482,Home,319.75,4.73,Credit Card,3,2023-02-05,6,Tablet,Email,548,1,0,3,497,0
24139,50,Female,UK,6350,Books,853.68,24.02,Debit Card,2,2023-10-22,9,Desktop,Facebook,264,16,0,5,226,0
24140,42,Other,Australia,3442,Electronics,877.19,6.9,PayPal,3,2022-05-14,4,Tablet,Google,470,46,0,4,105,1
24141,42,Female,Canada,8375,Clothing,617.28,5.72,UPI,1,2023-11-22,3,Mobile,Google,360,48,0,2,153,0
24142,21,Male,UK,7542,Home,625.25,38.34,Cash,4,2022-07-21,9,Mobile,Google,796,14,0,4,96,0
24143,21,Male,UK,1734,Beauty,26.16,46.02,Credit Card,4,2023-04-28,6,Desktop,Instagram,318,33,0,1,247,1
24144,26,Other,India,2980,Books,641.83,18.7,PayPal,4,2022-11-27,9,Tablet,Direct,275,39,0,3,278,1
24145,32,Female,Australia,5931,Clothing,453.34,49.8,Debit Card,4,2022-02-06,4,Mobile,Google,784,8,1,5,0,0
24146,43,Female,USA,5562,Sports,936.49,40.54,Credit Card,3,2023-03-09,6,Mobile,Direct,836,1,0,1,426,0
24147,32,Other,India,2738,Electronics,948.6,0.11,Cash,4,2023-11-11,5,Tablet,Instagram,741,29,1,3,299,0
24148,43,Female,Australia,3539,Books,844.62,10.39,PayPal,1,2023-07-20,3,Mobile,Instagram,176,45,0,1,30,0
24149,45,Male,Australia,2981,Beauty,34.52,12.47,Credit Card,4,2022-07-20,8,Tablet,Facebook,513,4,0,4,274,0
24150,24,Female,USA,1707,Electronics,325.91,24.21,Cash,1,2022-12-08,1,Tablet,Direct,155,36,0,1,348,0
24151,49,Male,UK,3126,Beauty,844.19,9.11,UPI,2,2023-02-15,2,Tablet,Direct,361,45,0,5,166,0
24152,29,Other,UK,3038,Clothing,345.57,1.49,Credit Card,2,2022-04-12,3,Mobile,Facebook,412,17,1,1,305,0
24153,52,Female,Australia,6365,Beauty,561.11,8.85,Credit Card,2,2023-04-09,8,Desktop,Instagram,802,2,1,2,330,0
24154,69,Other,Canada,2784,Sports,999.29,26.94,PayPal,4,2023-07-24,9,Tablet,Google,236,18,0,4,349,0
24155,49,Male,India,1478,Clothing,400.51,33.69,PayPal,1,2022-04-17,7,Mobile,Google,915,7,0,4,294,0
24156,26,Other,Canada,4409,Electronics,759.78,17.84,Cash,4,2022-04-07,7,Tablet,Instagram,471,43,0,2,476,1
24157,31,Other,Germany,9655,Clothing,551.36,1.97,Debit Card,4,2022-05-09,2,Desktop,Google,706,8,0,2,484,0
24158,30,Female,UK,3198,Electronics,719.61,13.9,Credit Card,2,2022-02-28,4,Desktop,Email,181,36,0,5,241,1
24159,61,Other,Australia,1974,Beauty,659.96,19.89,Cash,4,2023-09-30,3,Mobile,Facebook,186,42,0,4,50,0
24160,50,Other,Australia,6638,Books,863.5,6.34,PayPal,4,2023-11-26,7,Desktop,Email,148,39,0,2,353,1
24161,49,Female,Canada,3904,Sports,33.0,46.9,Debit Card,4,2023-08-17,2,Tablet,Google,204,9,0,4,232,0
24162,36,Other,Germany,1589,Home,153.9,25.04,UPI,1,2023-05-26,4,Desktop,Facebook,546,7,0,5,137,0
24163,47,Male,USA,9587,Beauty,78.02,32.84,Credit Card,2,2022-08-24,6,Desktop,Facebook,918,24,0,2,122,0
24164,33,Female,India,9312,Books,421.61,18.23,Debit Card,2,2022-02-18,3,Desktop,Instagram,660,42,0,3,356,0
24165,29,Male,Germany,4868,Clothing,33.93,27.23,PayPal,2,2023-05-03,1,Tablet,Google,361,28,0,1,486,0
24166,27,Female,India,9132,Books,135.17,6.18,Debit Card,2,2022-06-06,8,Tablet,Direct,465,41,1,5,61,0
24167,19,Other,UK,3258,Books,112.77,20.4,Cash,3,2022-03-11,6,Desktop,Instagram,352,15,0,3,379,0
24168,35,Male,Australia,9117,Beauty,99.62,17.65,Debit Card,2,2022-07-16,4,Tablet,Google,132,37,0,2,168,0
24169,30,Male,USA,5837,Clothing,462.19,5.63,PayPal,3,2023-04-21,3,Mobile,Facebook,661,48,0,2,347,0
24170,46,Male,UK,7479,Beauty,553.19,24.92,PayPal,3,2023-03-20,3,Desktop,Email,205,27,0,4,416,1
24171,41,Other,Germany,5672,Beauty,201.3,24.2,Credit Card,3,2022-12-26,3,Mobile,Email,817,41,0,3,81,0
24172,55,Male,USA,8621,Sports,132.88,24.98,PayPal,3,2022-07-30,1,Tablet,Facebook,838,2,0,4,253,0
24173,29,Male,Germany,4713,Clothing,78.42,44.68,UPI,2,2022-04-25,6,Desktop,Google,738,35,0,5,371,0
24174,46,Other,India,6691,Sports,779.33,20.49,Cash,2,2022-12-01,5,Desktop,Google,866,30,1,2,19,0
24175,39,Other,UK,4452,Beauty,405.43,31.51,Cash,2,2023-12-30,7,Desktop,Facebook,888,32,0,1,74,0
24176,53,Other,India,6532,Beauty,132.39,25.8,Credit Card,3,2022-11-18,6,Tablet,Direct,342,25,0,3,379,0
24177,18,Male,USA,1836,Clothing,987.62,1.26,UPI,3,2023-03-24,4,Mobile,Instagram,92,26,0,2,114,0
24178,60,Male,Canada,8138,Books,105.85,49.02,Debit Card,1,2022-04-04,1,Desktop,Instagram,498,12,0,1,169,1
24179,57,Male,India,3126,Sports,502.1,45.98,Debit Card,3,2023-12-02,1,Mobile,Facebook,503,36,0,3,84,0
24180,51,Female,USA,6690,Home,477.29,3.24,Cash,1,2022-01-09,1,Tablet,Facebook,435,29,0,2,208,1
24181,51,Male,USA,6129,Sports,546.33,14.08,PayPal,3,2023-06-26,8,Tablet,Instagram,885,44,0,1,127,1
24182,65,Male,Germany,7686,Beauty,927.47,7.83,Credit Card,4,2023-03-26,5,Mobile,Email,707,5,0,1,357,0
24183,50,Female,India,3171,Electronics,518.18,8.14,PayPal,3,2022-07-26,5,Mobile,Email,819,25,0,1,375,0
24184,21,Female,UK,6521,Books,353.29,23.75,Cash,3,2022-05-03,2,Tablet,Instagram,454,33,0,5,262,1
24185,55,Male,India,1709,Sports,551.53,20.69,PayPal,1,2023-11-05,9,Tablet,Facebook,821,49,0,2,377,1
24186,47,Female,Germany,9928,Home,796.9,27.6,Cash,4,2022-07-06,2,Mobile,Direct,614,48,0,1,30,0
24187,69,Male,USA,7404,Books,375.54,38.5,Credit Card,1,2022-10-02,9,Desktop,Direct,52,20,0,2,190,0
24188,63,Other,UK,8443,Electronics,904.36,13.75,Credit Card,3,2022-11-05,8,Mobile,Facebook,827,4,1,5,235,0
24189,37,Other,Canada,7185,Sports,194.68,20.47,Credit Card,4,2023-07-01,4,Mobile,Facebook,686,15,0,5,6,0
24190,43,Other,Australia,2660,Electronics,902.98,46.31,Debit Card,4,2022-12-06,7,Mobile,Email,870,10,0,4,401,0
24191,32,Other,UK,6800,Beauty,687.06,43.39,Debit Card,2,2022-05-17,2,Desktop,Google,323,30,0,4,149,1
24192,24,Female,Australia,7899,Books,722.2,45.41,Credit Card,3,2022-01-11,2,Mobile,Facebook,861,35,0,2,190,0
24193,24,Male,India,6005,Books,839.18,37.77,Debit Card,2,2023-10-13,4,Tablet,Google,213,8,0,4,425,1
24194,67,Female,UK,4994,Beauty,640.7,4.55,Cash,4,2023-08-18,8,Desktop,Direct,564,23,0,3,200,0
24195,46,Other,India,8478,Home,130.75,45.12,Credit Card,4,2022-01-18,9,Mobile,Google,888,30,0,2,293,0
24196,40,Other,UK,3702,Clothing,8.2,1.63,Cash,2,2022-03-24,5,Tablet,Instagram,431,23,1,1,388,0
24197,51,Male,India,2130,Electronics,869.52,34.65,PayPal,2,2023-10-30,2,Mobile,Email,789,45,0,1,4,0
24198,37,Female,Australia,3336,Home,989.68,9.66,Cash,4,2023-11-25,1,Mobile,Instagram,242,2,1,5,453,1
24199,32,Other,USA,3767,Sports,688.72,7.81,Debit Card,3,2022-06-28,3,Tablet,Instagram,742,7,0,1,161,0
24200,50,Female,USA,5042,Beauty,512.39,20.43,PayPal,3,2023-04-24,2,Tablet,Instagram,53,2,0,5,404,0
24201,34,Male,India,7785,Sports,780.29,31.41,UPI,1,2022-06-08,4,Desktop,Instagram,965,43,0,5,192,0
24202,37,Male,India,7092,Clothing,172.99,1.48,Debit Card,4,2023-11-07,2,Mobile,Direct,713,37,0,4,83,0
24203,30,Female,Canada,4778,Electronics,492.72,45.44,Credit Card,2,2022-08-25,1,Tablet,Direct,949,29,0,2,76,0
24204,61,Male,India,5179,Home,977.9,37.54,UPI,3,2022-07-12,3,Desktop,Instagram,920,29,0,1,335,0
24205,41,Female,Germany,5247,Clothing,746.25,21.6,Credit Card,2,2022-11-21,6,Tablet,Google,506,39,0,4,38,0
24206,64,Female,Australia,7042,Electronics,475.51,11.34,Credit Card,3,2022-11-17,5,Desktop,Instagram,747,38,0,1,196,1
24207,54,Female,India,3709,Beauty,622.05,33.73,PayPal,3,2022-03-01,3,Tablet,Direct,148,29,0,2,292,0
24208,24,Other,USA,9734,Clothing,175.31,44.18,PayPal,1,2023-03-29,2,Desktop,Direct,267,22,0,1,426,0
24209,25,Other,UK,8780,Sports,737.73,33.31,Debit Card,1,2023-07-05,5,Desktop,Direct,567,37,1,5,163,0
24210,40,Female,USA,3612,Home,629.17,23.26,UPI,4,2023-01-25,7,Desktop,Facebook,255,28,0,1,447,0
24211,31,Male,Germany,9743,Books,617.92,36.37,PayPal,3,2023-10-25,7,Mobile,Facebook,926,33,0,3,13,0
24212,21,Male,UK,7426,Home,819.98,13.63,Credit Card,1,2023-03-30,6,Mobile,Instagram,992,44,0,1,381,1
24213,38,Other,USA,8123,Home,367.3,5.36,Cash,1,2022-10-23,5,Desktop,Direct,988,46,0,4,390,0
24214,63,Female,India,4367,Clothing,206.19,11.74,UPI,4,2022-09-29,3,Tablet,Instagram,738,14,1,4,302,1
24215,27,Other,Australia,4683,Clothing,989.33,16.93,Debit Card,1,2023-09-23,1,Mobile,Google,414,35,0,4,196,0
24216,39,Female,India,3348,Beauty,255.97,7.22,Credit Card,1,2023-05-09,5,Mobile,Instagram,411,27,1,2,395,0
24217,47,Male,UK,4196,Clothing,297.12,0.35,PayPal,3,2022-08-19,7,Desktop,Google,572,11,0,1,289,0
24218,47,Male,Australia,9767,Books,436.6,33.92,UPI,2,2023-05-16,7,Tablet,Email,619,5,0,4,77,0
24219,33,Other,Canada,4363,Sports,324.9,19.92,PayPal,4,2023-12-30,4,Tablet,Instagram,876,13,0,2,275,0
24220,28,Male,Germany,8334,Books,578.41,20.78,Credit Card,2,2023-07-18,7,Mobile,Facebook,117,27,0,1,320,0
24221,39,Female,USA,5352,Sports,512.3,30.28,Debit Card,3,2023-10-20,6,Mobile,Instagram,165,42,0,1,365,0
24222,46,Male,USA,1893,Sports,223.79,26.71,Debit Card,1,2023-03-07,7,Desktop,Google,565,41,0,2,291,0
24223,42,Male,Germany,5783,Beauty,433.69,43.65,Debit Card,3,2022-12-22,3,Desktop,Facebook,251,34,0,3,170,0
24224,31,Other,USA,1839,Books,439.27,23.77,Debit Card,1,2023-12-11,8,Desktop,Facebook,200,27,1,1,61,0
24225,31,Female,UK,7209,Electronics,505.84,48.73,Debit Card,2,2022-01-18,4,Tablet,Instagram,851,46,0,4,455,0
24226,19,Other,Canada,9683,Home,550.84,36.76,Credit Card,3,2023-11-26,5,Tablet,Google,487,41,0,2,118,0
24227,30,Other,UK,2174,Electronics,583.35,49.54,Cash,3,2022-10-27,6,Tablet,Instagram,821,26,0,1,167,0
24228,20,Male,Canada,8996,Sports,112.41,33.17,Debit Card,1,2023-09-28,6,Desktop,Facebook,200,49,0,1,27,0
24229,47,Female,Australia,5210,Clothing,246.65,1.62,PayPal,1,2023-09-01,3,Mobile,Email,697,1,0,1,379,0
24230,35,Female,India,9116,Home,348.12,15.36,PayPal,4,2022-09-12,1,Mobile,Email,286,43,0,4,134,0
24231,53,Other,Canada,9532,Beauty,437.02,13.93,Cash,1,2022-03-06,6,Tablet,Direct,793,40,0,2,152,1
24232,38,Other,Canada,1147,Clothing,739.82,43.35,Cash,3,2022-02-03,3,Mobile,Direct,85,22,0,5,47,1
24233,36,Male,Canada,5197,Electronics,436.09,39.67,UPI,3,2023-01-03,5,Tablet,Google,426,16,0,1,417,0
24234,33,Female,USA,7579,Electronics,235.14,44.32,Debit Card,1,2023-04-22,4,Tablet,Google,490,30,0,5,474,0
24235,45,Female,Canada,9591,Sports,735.92,9.54,PayPal,3,2022-04-19,6,Desktop,Email,620,30,0,5,203,0
24236,21,Male,Germany,6855,Beauty,344.94,28.74,Credit Card,1,2023-10-15,4,Desktop,Instagram,832,26,0,1,111,0
24237,68,Other,India,2291,Sports,905.35,28.1,Debit Card,2,2023-12-16,4,Desktop,Email,40,26,0,1,394,1
24238,32,Female,India,9769,Beauty,878.18,43.9,UPI,1,2023-05-22,2,Mobile,Facebook,300,6,0,4,75,0
24239,18,Male,USA,4131,Beauty,919.38,2.48,UPI,4,2023-12-22,4,Desktop,Direct,294,28,0,3,84,0
24240,65,Other,UK,8237,Home,133.75,30.81,Cash,2,2023-10-05,9,Tablet,Direct,307,31,0,4,441,0
24241,64,Male,Germany,9924,Books,457.59,16.86,PayPal,1,2023-04-19,6,Mobile,Facebook,264,35,0,5,328,0
24242,33,Female,UK,2491,Beauty,860.47,42.04,Debit Card,2,2023-06-27,2,Tablet,Facebook,230,31,0,4,343,0
24243,37,Other,Canada,9540,Books,856.04,43.16,Credit Card,1,2022-01-15,8,Tablet,Facebook,815,32,0,3,374,0
24244,50,Male,UK,1307,Books,402.28,4.28,PayPal,2,2022-01-25,6,Mobile,Instagram,106,27,0,4,382,1
24245,34,Male,Germany,7911,Electronics,147.24,13.43,UPI,1,2023-07-06,8,Tablet,Direct,444,18,0,1,153,0
24246,22,Male,USA,9354,Electronics,792.13,3.97,UPI,3,2022-01-18,5,Tablet,Facebook,577,14,0,2,348,0
24247,22,Female,USA,3970,Electronics,525.85,0.33,Debit Card,4,2022-04-14,1,Mobile,Email,573,8,0,1,451,0
24248,56,Female,Canada,9448,Electronics,335.23,37.58,PayPal,4,2023-08-01,5,Desktop,Email,659,48,0,1,438,0
24249,30,Female,Germany,3198,Clothing,800.67,15.22,PayPal,3,2023-04-29,7,Tablet,Google,855,16,0,1,359,0
24250,61,Male,USA,6553,Home,253.92,22.13,Debit Card,4,2022-07-05,8,Mobile,Facebook,56,14,0,3,258,1
24251,53,Female,Canada,2290,Sports,88.5,42.98,Cash,2,2023-06-27,2,Mobile,Direct,984,14,0,5,70,0
24252,47,Male,UK,7760,Sports,142.48,40.4,PayPal,4,2022-10-28,8,Desktop,Email,556,36,0,5,194,0
24253,21,Male,Germany,1600,Clothing,870.5,22.84,PayPal,1,2022-09-01,4,Tablet,Instagram,129,36,0,2,366,0
24254,40,Male,USA,2350,Sports,243.39,31.46,UPI,4,2022-03-22,3,Desktop,Google,63,45,0,3,143,1
24255,38,Other,Germany,9579,Clothing,386.96,47.92,Credit Card,4,2023-02-24,2,Tablet,Google,574,15,0,1,168,0
24256,38,Male,USA,1901,Sports,570.71,5.84,PayPal,2,2023-08-20,6,Desktop,Direct,321,29,0,3,361,0
24257,23,Female,Australia,8663,Sports,126.13,42.81,Debit Card,1,2022-05-01,5,Mobile,Facebook,762,22,0,1,347,0
24258,41,Male,USA,3529,Home,440.02,9.46,PayPal,1,2023-07-23,4,Desktop,Direct,166,42,0,3,323,0
24259,64,Female,Germany,4697,Beauty,892.22,35.95,Cash,1,2022-09-09,3,Desktop,Google,794,39,1,4,439,0
24260,48,Other,USA,3081,Beauty,636.74,1.48,Debit Card,1,2022-11-21,2,Mobile,Email,696,22,0,5,121,0
24261,36,Other,UK,7149,Clothing,122.32,16.33,Cash,1,2022-09-27,8,Tablet,Direct,565,12,0,4,111,0
24262,55,Male,Canada,7077,Electronics,540.83,20.72,Cash,3,2023-07-07,3,Tablet,Direct,117,24,0,3,478,0
24263,29,Female,Australia,8241,Home,782.7,12.38,Credit Card,3,2022-11-16,1,Mobile,Google,528,5,0,4,68,0
24264,31,Other,India,8717,Books,517.56,25.47,PayPal,4,2023-07-09,2,Desktop,Email,216,18,0,2,407,0
24265,67,Other,Germany,5150,Electronics,518.99,41.71,PayPal,3,2022-04-02,2,Tablet,Google,155,25,0,5,233,0
24266,29,Other,Germany,4872,Home,835.5,42.56,Debit Card,3,2023-05-11,9,Mobile,Facebook,833,35,0,5,210,0
24267,32,Female,Canada,8979,Electronics,106.98,2.86,Credit Card,1,2022-08-31,4,Tablet,Direct,594,19,1,1,220,0
24268,36,Male,UK,1559,Clothing,320.77,13.4,Debit Card,1,2022-07-17,4,Tablet,Email,154,18,0,1,114,0
24269,45,Male,India,9364,Clothing,996.68,23.58,Credit Card,3,2022-11-29,8,Mobile,Direct,717,41,1,5,410,0
24270,57,Other,UK,1450,Home,824.15,37.14,Credit Card,1,2022-05-02,2,Tablet,Direct,856,39,1,2,128,0
24271,58,Male,Germany,7323,Sports,259.84,43.56,Debit Card,1,2023-11-11,4,Desktop,Email,154,44,0,2,410,0
24272,22,Other,India,2868,Home,717.55,23.59,Credit Card,3,2022-10-28,4,Tablet,Google,157,40,0,5,151,0
24273,22,Female,USA,5832,Clothing,282.74,24.48,Debit Card,4,2022-09-26,3,Desktop,Facebook,499,20,0,4,173,0
24274,23,Male,Australia,5604,Beauty,817.48,30.18,PayPal,1,2022-12-22,3,Desktop,Direct,803,16,0,5,189,0
24275,40,Female,Germany,2205,Sports,783.6,31.61,Debit Card,1,2023-06-29,8,Tablet,Facebook,222,40,0,4,64,0
24276,20,Male,UK,9072,Electronics,776.01,9.82,Debit Card,1,2022-02-08,1,Desktop,Direct,292,17,0,5,336,0
24277,54,Female,Canada,4761,Sports,60.74,10.25,UPI,3,2023-12-20,5,Tablet,Instagram,398,4,0,1,205,0
24278,50,Female,USA,9046,Home,919.72,5.38,Cash,4,2022-01-27,9,Desktop,Google,497,12,0,1,397,0
24279,60,Male,India,4008,Beauty,815.16,23.16,Credit Card,3,2022-10-23,7,Tablet,Facebook,80,49,0,1,86,0
24280,38,Other,Germany,7903,Home,338.33,23.69,Credit Card,2,2023-12-28,7,Tablet,Facebook,893,30,0,1,361,0
24281,37,Other,Canada,8656,Books,502.08,21.87,Credit Card,3,2023-04-16,6,Tablet,Instagram,615,3,0,5,175,0
24282,18,Female,Canada,6265,Sports,811.8,24.92,Credit Card,2,2023-05-14,9,Mobile,Google,445,46,0,2,394,1
24283,56,Female,UK,7788,Beauty,995.97,35.25,Debit Card,3,2023-08-27,5,Desktop,Google,255,28,0,3,489,0
24284,64,Other,Australia,5883,Electronics,952.6,49.11,Cash,3,2023-10-18,4,Tablet,Instagram,618,29,0,1,313,0
24285,34,Male,Canada,3554,Home,619.76,7.24,UPI,4,2023-10-16,7,Tablet,Email,896,4,0,1,495,0
24286,46,Male,UK,5434,Electronics,520.58,22.94,Cash,1,2023-09-13,6,Mobile,Instagram,923,47,0,5,298,0
24287,25,Female,India,1705,Sports,232.25,10.53,UPI,3,2022-03-27,4,Tablet,Google,272,46,0,4,232,1
24288,43,Male,Germany,8427,Books,356.88,6.25,PayPal,4,2022-02-10,5,Tablet,Facebook,288,44,1,2,383,1
24289,45,Female,India,7682,Home,40.14,40.72,Debit Card,1,2022-04-28,8,Desktop,Email,574,47,0,3,56,0
24290,51,Male,Australia,5551,Home,627.32,13.44,Debit Card,4,2023-01-25,5,Tablet,Email,605,25,0,3,242,0
24291,43,Female,UK,2140,Home,323.69,37.35,Debit Card,4,2022-11-12,2,Desktop,Direct,584,25,0,3,154,1
24292,30,Male,India,8013,Beauty,373.98,36.77,UPI,4,2022-07-08,7,Desktop,Google,605,19,0,3,491,1
24293,61,Female,Germany,2063,Home,249.01,32.89,UPI,4,2022-12-20,6,Desktop,Facebook,68,16,1,1,462,0
24294,54,Other,Germany,4638,Books,68.31,17.46,UPI,1,2023-01-03,8,Desktop,Email,405,49,0,2,176,0
24295,30,Other,Canada,9041,Beauty,760.54,4.01,Credit Card,1,2022-06-05,8,Desktop,Direct,777,42,0,1,228,1
24296,55,Other,Australia,8609,Clothing,472.32,11.42,Cash,2,2022-11-29,3,Tablet,Email,585,15,0,2,480,1
24297,42,Other,UK,3826,Home,918.83,31.18,Debit Card,3,2022-11-16,4,Tablet,Facebook,971,46,0,2,132,0
24298,64,Female,India,3503,Clothing,175.87,47.0,Cash,3,2023-05-26,8,Mobile,Google,298,10,0,3,477,0
24299,40,Male,Canada,8880,Electronics,956.89,16.54,Credit Card,1,2022-05-26,9,Desktop,Facebook,311,33,0,2,90,0
24300,39,Female,Canada,2576,Sports,675.54,44.54,PayPal,4,2023-09-07,5,Tablet,Google,880,6,0,3,316,1
24301,38,Female,India,7719,Books,592.82,9.1,UPI,1,2022-03-24,3,Desktop,Google,438,5,0,2,432,0
24302,47,Female,UK,6863,Home,980.24,28.43,PayPal,2,2023-12-17,8,Mobile,Email,696,32,0,5,368,1
24303,28,Male,UK,4662,Electronics,127.45,2.11,PayPal,2,2022-07-07,8,Tablet,Direct,678,9,0,2,175,0
24304,21,Female,Australia,5786,Clothing,561.64,13.94,PayPal,2,2022-01-08,4,Tablet,Direct,285,33,0,5,476,0
24305,50,Other,Germany,1073,Beauty,873.15,42.03,Debit Card,2,2023-04-05,6,Desktop,Google,225,41,0,2,455,0
24306,64,Other,UK,1761,Beauty,811.36,43.83,PayPal,3,2023-03-01,5,Mobile,Instagram,459,33,1,2,332,1
24307,29,Female,Canada,3094,Clothing,554.99,48.16,PayPal,4,2022-02-09,1,Mobile,Instagram,575,20,0,3,382,0
24308,26,Other,Germany,4781,Electronics,225.19,22.52,UPI,1,2023-04-11,9,Mobile,Direct,132,31,0,3,452,0
24309,49,Other,USA,9165,Home,278.31,37.23,Debit Card,1,2023-03-05,2,Mobile,Instagram,262,32,0,4,474,1
24310,28,Male,Germany,4841,Electronics,383.27,45.7,Debit Card,2,2023-04-27,5,Desktop,Email,422,23,0,5,62,1
24311,54,Female,Canada,5856,Beauty,117.05,3.69,Cash,2,2022-02-15,7,Mobile,Direct,370,46,1,4,439,0
24312,41,Female,Australia,5248,Home,908.27,3.34,Credit Card,1,2022-08-07,8,Desktop,Google,753,3,0,5,115,1
24313,24,Other,India,3989,Clothing,377.84,10.87,Cash,2,2023-09-04,3,Tablet,Facebook,651,1,0,5,294,1
24314,25,Female,India,8946,Clothing,734.8,19.25,UPI,3,2022-05-04,9,Desktop,Facebook,126,24,0,5,238,0
24315,50,Female,Australia,9197,Sports,471.35,36.83,PayPal,2,2022-09-10,7,Tablet,Facebook,248,31,0,4,234,0
24316,42,Other,Australia,8729,Clothing,158.57,17.63,Credit Card,3,2022-08-05,6,Mobile,Google,133,21,1,2,496,0
24317,18,Other,India,2220,Sports,763.61,23.06,Cash,1,2023-10-21,7,Tablet,Google,779,29,1,1,492,0
